综合,#genre#
CCTV10,http://121.12.222.130:8888/itv/1000000005000265010.m3u8?cdn=ystenlive
CCTV10,http://27.13.175.52:11111/itv/1000000005000265010.m3u8?cdn=ystenlive
CCTV11,http://112.233.225.166:8096/itv/5000000011000031106.m3u8?cdn=bestzb
CCTV11,http://117.93.113.187:5010/itv/5000000011000031106.m3u8?cdn=bestzb
CCTV11,http://47.93.13.98:55555/itv/5000000011000031106.m3u8?cdn=bestzb
CCTV11,http://113.205.180.192:5003/itv/5000000011000031106.m3u8?cdn=bestzb
CCTV11,http://183.190.146.150:8009/itv/5000000011000031106.m3u8?cdn=bestzb
CCTV11,http://115.204.1.136:10011/itv/5000000011000031106.m3u8?cdn=bestzb
CCTV11,http://121.25.251.226:8100/itv/5000000011000031106.m3u8?cdn=bestzb
CCTV11,http://120.228.150.216:30013/itv/5000000011000031106.m3u8?cdn=bestzb
CCTV11,http://114.216.25.25:12321/itv/5000000011000031106.m3u8?cdn=bestzb
CCTV11,http://111.193.205.100:666/itv/5000000011000031106.m3u8?cdn=bestzb
CCTV11,http://121.12.222.130:8888/itv/5000000011000031106.m3u8?cdn=bestzb
CCTV11,http://27.13.175.52:11111/itv/5000000011000031106.m3u8?cdn=bestzb
CCTV11,http://112.233.225.166:8096/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV11,http://117.93.113.187:5010/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV11,http://47.93.13.98:55555/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV11,http://113.205.180.192:5003/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV11,http://183.190.146.150:8009/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV11,http://115.204.1.136:10011/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV11,http://121.25.251.226:8100/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV11,http://120.228.150.216:30013/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV11,http://114.216.25.25:12321/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV11,http://111.193.205.100:666/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV11,http://121.12.222.130:8888/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV11,http://27.13.175.52:11111/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV12,http://112.233.225.166:8096/itv/1000000001000032494.m3u8?cdn=ystenlive
CCTV12,http://117.93.113.187:5010/itv/1000000001000032494.m3u8?cdn=ystenlive
CCTV12,http://47.93.13.98:55555/itv/1000000001000032494.m3u8?cdn=ystenlive
CCTV12,http://113.205.180.192:5003/itv/1000000001000032494.m3u8?cdn=ystenlive
CCTV12,http://183.190.146.150:8009/itv/1000000001000032494.m3u8?cdn=ystenlive
CCTV12,http://115.204.1.136:10011/itv/1000000001000032494.m3u8?cdn=ystenlive
CCTV12,http://121.25.251.226:8100/itv/1000000001000032494.m3u8?cdn=ystenlive
CCTV12,http://120.228.150.216:30013/itv/1000000001000032494.m3u8?cdn=ystenlive
CCTV12,http://114.216.25.25:12321/itv/1000000001000032494.m3u8?cdn=ystenlive
CCTV12,http://111.193.205.100:666/itv/1000000001000032494.m3u8?cdn=ystenlive
CCTV12,http://121.12.222.130:8888/itv/1000000001000032494.m3u8?cdn=ystenlive
CCTV12,http://27.13.175.52:11111/itv/1000000001000032494.m3u8?cdn=ystenlive
CCTV12,http://112.233.225.166:8096/itv/6000000001000022586.m3u8?cdn=wasusyt
CCTV12,http://117.93.113.187:5010/itv/6000000001000022586.m3u8?cdn=wasusyt
CCTV12,http://47.93.13.98:55555/itv/6000000001000022586.m3u8?cdn=wasusyt
CCTV12,http://113.205.180.192:5003/itv/6000000001000022586.m3u8?cdn=wasusyt
CCTV12,http://183.190.146.150:8009/itv/6000000001000022586.m3u8?cdn=wasusyt
CCTV12,http://115.204.1.136:10011/itv/6000000001000022586.m3u8?cdn=wasusyt
CCTV12,http://121.25.251.226:8100/itv/6000000001000022586.m3u8?cdn=wasusyt
CCTV12,http://120.228.150.216:30013/itv/6000000001000022586.m3u8?cdn=wasusyt
CCTV12,http://114.216.25.25:12321/itv/6000000001000022586.m3u8?cdn=wasusyt
CCTV12,http://111.193.205.100:666/itv/6000000001000022586.m3u8?cdn=wasusyt
CCTV12,http://121.12.222.130:8888/itv/6000000001000022586.m3u8?cdn=wasusyt
CCTV12,http://27.13.175.52:11111/itv/6000000001000022586.m3u8?cdn=wasusyt
CCTV12,http://112.233.225.166:8096/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV12,http://117.93.113.187:5010/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV12,http://47.93.13.98:55555/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV12,http://113.205.180.192:5003/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV12,http://183.190.146.150:8009/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV12,http://115.204.1.136:10011/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV12,http://121.25.251.226:8100/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV12,http://120.228.150.216:30013/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV12,http://114.216.25.25:12321/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV12,http://111.193.205.100:666/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV12,http://121.12.222.130:8888/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV12,http://27.13.175.52:11111/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV13,http://112.233.225.166:8096/itv/5000000011000031108.m3u8?cdn=bestzb
CCTV13,http://117.93.113.187:5010/itv/5000000011000031108.m3u8?cdn=bestzb
CCTV13,http://47.93.13.98:55555/itv/5000000011000031108.m3u8?cdn=bestzb
CCTV13,http://113.205.180.192:5003/itv/5000000011000031108.m3u8?cdn=bestzb
CCTV13,http://183.190.146.150:8009/itv/5000000011000031108.m3u8?cdn=bestzb
CCTV13,http://115.204.1.136:10011/itv/5000000011000031108.m3u8?cdn=bestzb
CCTV13,http://121.25.251.226:8100/itv/5000000011000031108.m3u8?cdn=bestzb
CCTV13,http://120.228.150.216:30013/itv/5000000011000031108.m3u8?cdn=bestzb
CCTV13,http://114.216.25.25:12321/itv/5000000011000031108.m3u8?cdn=bestzb
CCTV13,http://111.193.205.100:666/itv/5000000011000031108.m3u8?cdn=bestzb
CCTV13,http://121.12.222.130:8888/itv/5000000011000031108.m3u8?cdn=bestzb
CCTV13,http://27.13.175.52:11111/itv/5000000011000031108.m3u8?cdn=bestzb
CCTV14,http://112.233.225.166:8096/itv/1000000001000008170.m3u8?cdn=ystenlive
CCTV14,http://117.93.113.187:5010/itv/1000000001000008170.m3u8?cdn=ystenlive
CCTV14,http://47.93.13.98:55555/itv/1000000001000008170.m3u8?cdn=ystenlive
CCTV14,http://113.205.180.192:5003/itv/1000000001000008170.m3u8?cdn=ystenlive
CCTV14,http://183.190.146.150:8009/itv/1000000001000008170.m3u8?cdn=ystenlive
CCTV14,http://115.204.1.136:10011/itv/1000000001000008170.m3u8?cdn=ystenlive
CCTV14,http://121.25.251.226:8100/itv/1000000001000008170.m3u8?cdn=ystenlive
CCTV14,http://120.228.150.216:30013/itv/1000000001000008170.m3u8?cdn=ystenlive
CCTV14,http://114.216.25.25:12321/itv/1000000001000008170.m3u8?cdn=ystenlive
CCTV14,http://111.193.205.100:666/itv/1000000001000008170.m3u8?cdn=ystenlive
CCTV14,http://121.12.222.130:8888/itv/1000000001000008170.m3u8?cdn=ystenlive
CCTV14,http://27.13.175.52:11111/itv/1000000001000008170.m3u8?cdn=ystenlive
CCTV14,http://112.233.225.166:8096/itv/5000000004000006673.m3u8?cdn=bestzb
CCTV14,http://117.93.113.187:5010/itv/5000000004000006673.m3u8?cdn=bestzb
CCTV14,http://47.93.13.98:55555/itv/5000000004000006673.m3u8?cdn=bestzb
CCTV14,http://113.205.180.192:5003/itv/5000000004000006673.m3u8?cdn=bestzb
CCTV14,http://183.190.146.150:8009/itv/5000000004000006673.m3u8?cdn=bestzb
CCTV14,http://115.204.1.136:10011/itv/5000000004000006673.m3u8?cdn=bestzb
CCTV14,http://121.25.251.226:8100/itv/5000000004000006673.m3u8?cdn=bestzb
CCTV14,http://120.228.150.216:30013/itv/5000000004000006673.m3u8?cdn=bestzb
CCTV14,http://114.216.25.25:12321/itv/5000000004000006673.m3u8?cdn=bestzb
CCTV14,http://111.193.205.100:666/itv/5000000004000006673.m3u8?cdn=bestzb
CCTV14,http://121.12.222.130:8888/itv/5000000004000006673.m3u8?cdn=bestzb
CCTV14,http://27.13.175.52:11111/itv/5000000004000006673.m3u8?cdn=bestzb
CCTV14,http://112.233.225.166:8096/itv/1000000005000265013.m3u8?cdn=ystenlive
CCTV14,http://117.93.113.187:5010/itv/1000000005000265013.m3u8?cdn=ystenlive
CCTV14,http://47.93.13.98:55555/itv/1000000005000265013.m3u8?cdn=ystenlive
CCTV14,http://113.205.180.192:5003/itv/1000000005000265013.m3u8?cdn=ystenlive
CCTV14,http://183.190.146.150:8009/itv/1000000005000265013.m3u8?cdn=ystenlive
CCTV14,http://115.204.1.136:10011/itv/1000000005000265013.m3u8?cdn=ystenlive
CCTV14,http://121.25.251.226:8100/itv/1000000005000265013.m3u8?cdn=ystenlive
CCTV14,http://120.228.150.216:30013/itv/1000000005000265013.m3u8?cdn=ystenlive
CCTV14,http://114.216.25.25:12321/itv/1000000005000265013.m3u8?cdn=ystenlive
CCTV14,http://111.193.205.100:666/itv/1000000005000265013.m3u8?cdn=ystenlive
CCTV14,http://121.12.222.130:8888/itv/1000000005000265013.m3u8?cdn=ystenlive
CCTV14,http://27.13.175.52:11111/itv/1000000005000265013.m3u8?cdn=ystenlive
CCTV15,http://112.233.225.166:8096/itv/5000000011000031109.m3u8?cdn=bestzb
CCTV15,http://117.93.113.187:5010/itv/5000000011000031109.m3u8?cdn=bestzb
CCTV15,http://47.93.13.98:55555/itv/5000000011000031109.m3u8?cdn=bestzb
CCTV15,http://113.205.180.192:5003/itv/5000000011000031109.m3u8?cdn=bestzb
CCTV15,http://183.190.146.150:8009/itv/5000000011000031109.m3u8?cdn=bestzb
CCTV15,http://115.204.1.136:10011/itv/5000000011000031109.m3u8?cdn=bestzb
CCTV15,http://121.25.251.226:8100/itv/5000000011000031109.m3u8?cdn=bestzb
CCTV15,http://120.228.150.216:30013/itv/5000000011000031109.m3u8?cdn=bestzb
CCTV15,http://114.216.25.25:12321/itv/5000000011000031109.m3u8?cdn=bestzb
CCTV15,http://111.193.205.100:666/itv/5000000011000031109.m3u8?cdn=bestzb
CCTV15,http://121.12.222.130:8888/itv/5000000011000031109.m3u8?cdn=bestzb
CCTV15,http://27.13.175.52:11111/itv/5000000011000031109.m3u8?cdn=bestzb
CCTV15,http://112.233.225.166:8096/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV15,http://117.93.113.187:5010/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV15,http://47.93.13.98:55555/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV15,http://113.205.180.192:5003/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV15,http://183.190.146.150:8009/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV15,http://115.204.1.136:10011/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV15,http://121.25.251.226:8100/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV15,http://120.228.150.216:30013/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV15,http://114.216.25.25:12321/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV15,http://111.193.205.100:666/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV15,http://121.12.222.130:8888/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV15,http://27.13.175.52:11111/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV16,http://112.233.225.166:8096/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV16,http://117.93.113.187:5010/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV16,http://47.93.13.98:55555/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV16,http://113.205.180.192:5003/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV16,http://183.190.146.150:8009/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV16,http://115.204.1.136:10011/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV16,http://121.25.251.226:8100/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV16,http://120.228.150.216:30013/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV16,http://114.216.25.25:12321/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV16,http://111.193.205.100:666/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV16,http://121.12.222.130:8888/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV16,http://27.13.175.52:11111/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV17,http://112.233.225.166:8096/itv/1000000006000268004.m3u8?cdn=ystenlive
CCTV17,http://117.93.113.187:5010/itv/1000000006000268004.m3u8?cdn=ystenlive
CCTV17,http://47.93.13.98:55555/itv/1000000006000268004.m3u8?cdn=ystenlive
CCTV17,http://113.205.180.192:5003/itv/1000000006000268004.m3u8?cdn=ystenlive
CCTV17,http://183.190.146.150:8009/itv/1000000006000268004.m3u8?cdn=ystenlive
CCTV17,http://115.204.1.136:10011/itv/1000000006000268004.m3u8?cdn=ystenlive
CCTV17,http://121.25.251.226:8100/itv/1000000006000268004.m3u8?cdn=ystenlive
CCTV17,http://120.228.150.216:30013/itv/1000000006000268004.m3u8?cdn=ystenlive
CCTV17,http://114.216.25.25:12321/itv/1000000006000268004.m3u8?cdn=ystenlive
CCTV17,http://111.193.205.100:666/itv/1000000006000268004.m3u8?cdn=ystenlive
CCTV17,http://121.12.222.130:8888/itv/1000000006000268004.m3u8?cdn=ystenlive
CCTV17,http://27.13.175.52:11111/itv/1000000006000268004.m3u8?cdn=ystenlive
CCTV17,http://112.233.225.166:8096/itv/1000000005000265015.m3u8?cdn=ystenlive
CCTV17,http://117.93.113.187:5010/itv/1000000005000265015.m3u8?cdn=ystenlive
CCTV17,http://47.93.13.98:55555/itv/1000000005000265015.m3u8?cdn=ystenlive
CCTV17,http://113.205.180.192:5003/itv/1000000005000265015.m3u8?cdn=ystenlive
CCTV17,http://183.190.146.150:8009/itv/1000000005000265015.m3u8?cdn=ystenlive
CCTV17,http://115.204.1.136:10011/itv/1000000005000265015.m3u8?cdn=ystenlive
CCTV17,http://121.25.251.226:8100/itv/1000000005000265015.m3u8?cdn=ystenlive
CCTV17,http://120.228.150.216:30013/itv/1000000005000265015.m3u8?cdn=ystenlive
CCTV17,http://114.216.25.25:12321/itv/1000000005000265015.m3u8?cdn=ystenlive
CCTV17,http://111.193.205.100:666/itv/1000000005000265015.m3u8?cdn=ystenlive
CCTV17,http://121.12.222.130:8888/itv/1000000005000265015.m3u8?cdn=ystenlive
CCTV17,http://27.13.175.52:11111/itv/1000000005000265015.m3u8?cdn=ystenlive
CCTV1,http://58.41.15.200:4022/rtp/239.45.3.88:5140
CCTV1,http://116.231.107.88:4022/rtp/239.45.3.88:5140
CCTV1,http://58.32.16.98:5140/rtp/239.45.3.88:5140
CCTV1,http://58.32.24.168:5140/rtp/239.45.3.88:5140
CCTV1,http://116.225.124.9:4022/rtp/239.45.3.88:5140
CCTV1,http://116.231.104.105:4022/rtp/239.45.3.88:5140
CCTV1,http://58.37.123.164:4022/rtp/239.45.3.88:5140
CCTV1,http://218.79.216.2:7088/rtp/239.45.3.88:5140
CCTV1,http://116.234.20.116:4022/rtp/239.45.3.88:5140
CCTV2,http://58.41.15.200:4022/rtp/239.45.3.208:5140
CCTV2,http://116.231.107.88:4022/rtp/239.45.3.208:5140
CCTV2,http://58.32.16.98:5140/rtp/239.45.3.208:5140
CCTV2,http://116.225.124.9:4022/rtp/239.45.3.208:5140
CCTV2,http://116.231.104.105:4022/rtp/239.45.3.208:5140
CCTV2,http://218.79.216.2:7088/rtp/239.45.3.208:5140
CCTV2,http://58.32.24.168:5140/rtp/239.45.3.208:5140
CCTV2,http://58.37.123.164:4022/rtp/239.45.3.208:5140
CCTV2,http://116.234.20.116:4022/rtp/239.45.3.208:5140
CCTV3,http://58.41.15.200:4022/rtp/239.45.1.68:5140
CCTV3,http://116.231.107.88:4022/rtp/239.45.1.68:5140
CCTV3,http://58.32.16.98:5140/rtp/239.45.1.68:5140
CCTV3,http://116.225.124.9:4022/rtp/239.45.1.68:5140
CCTV3,http://116.231.104.105:4022/rtp/239.45.1.68:5140
CCTV3,http://218.79.216.2:7088/rtp/239.45.1.68:5140
CCTV3,http://58.32.24.168:5140/rtp/239.45.1.68:5140
CCTV3,http://58.37.123.164:4022/rtp/239.45.1.68:5140
CCTV3,http://116.234.20.116:4022/rtp/239.45.1.68:5140
CCTV4,http://58.41.15.200:4022/rtp/239.45.0.2:5140
CCTV4,http://116.231.107.88:4022/rtp/239.45.0.2:5140
CCTV4,http://58.32.16.98:5140/rtp/239.45.0.2:5140
CCTV4,http://116.225.124.9:4022/rtp/239.45.0.2:5140
CCTV4,http://116.231.104.105:4022/rtp/239.45.0.2:5140
CCTV4,http://218.79.216.2:7088/rtp/239.45.0.2:5140
CCTV4,http://58.32.24.168:5140/rtp/239.45.0.2:5140
CCTV4,http://58.37.123.164:4022/rtp/239.45.0.2:5140
CCTV4,http://116.234.20.116:4022/rtp/239.45.0.2:5140
CCTV5,http://58.41.15.200:4022/rtp/239.45.1.69:5140
CCTV5,http://116.231.107.88:4022/rtp/239.45.1.69:5140
CCTV5,http://58.32.16.98:5140/rtp/239.45.1.69:5140
CCTV5,http://116.225.124.9:4022/rtp/239.45.1.69:5140
CCTV5,http://116.231.104.105:4022/rtp/239.45.1.69:5140
CCTV5,http://218.79.216.2:7088/rtp/239.45.1.69:5140
CCTV5,http://58.32.24.168:5140/rtp/239.45.1.69:5140
CCTV5,http://58.37.123.164:4022/rtp/239.45.1.69:5140
CCTV5,http://116.234.20.116:4022/rtp/239.45.1.69:5140
CCTV5+,http://58.41.15.200:4022/rtp/239.45.0.34:5140
CCTV5+,http://116.231.107.88:4022/rtp/239.45.0.34:5140
CCTV5+,http://58.32.16.98:5140/rtp/239.45.0.34:5140
CCTV5+,http://116.225.124.9:4022/rtp/239.45.0.34:5140
CCTV5+,http://116.231.104.105:4022/rtp/239.45.0.34:5140
CCTV5+,http://218.79.216.2:7088/rtp/239.45.0.34:5140
CCTV5+,http://58.32.24.168:5140/rtp/239.45.0.34:5140
CCTV5+,http://58.37.123.164:4022/rtp/239.45.0.34:5140
CCTV5+,http://116.234.20.116:4022/rtp/239.45.0.34:5140
CCTV6,http://58.41.15.200:4022/rtp/239.45.1.70:5140
CCTV6,http://116.231.107.88:4022/rtp/239.45.1.70:5140
CCTV6,http://58.32.16.98:5140/rtp/239.45.1.70:5140
CCTV6,http://116.225.124.9:4022/rtp/239.45.1.70:5140
CCTV6,http://116.231.104.105:4022/rtp/239.45.1.70:5140
CCTV6,http://218.79.216.2:7088/rtp/239.45.1.70:5140
CCTV6,http://58.32.24.168:5140/rtp/239.45.1.70:5140
CCTV6,http://58.37.123.164:4022/rtp/239.45.1.70:5140
CCTV6,http://116.234.20.116:4022/rtp/239.45.1.70:5140
CCTV7,http://58.41.15.200:4022/rtp/239.45.3.56:5140
CCTV7,http://116.231.107.88:4022/rtp/239.45.3.56:5140
CCTV7,http://58.32.16.98:5140/rtp/239.45.3.56:5140
CCTV7,http://116.225.124.9:4022/rtp/239.45.3.56:5140
CCTV7,http://116.231.104.105:4022/rtp/239.45.3.56:5140
CCTV7,http://218.79.216.2:7088/rtp/239.45.3.56:5140
CCTV7,http://58.32.24.168:5140/rtp/239.45.3.56:5140
CCTV7,http://58.37.123.164:4022/rtp/239.45.3.56:5140
CCTV7,http://116.234.20.116:4022/rtp/239.45.3.56:5140
CCTV8,http://58.41.15.200:4022/rtp/239.45.1.71:5140
CCTV8,http://116.231.107.88:4022/rtp/239.45.1.71:5140
CCTV8,http://58.32.16.98:5140/rtp/239.45.1.71:5140
CCTV8,http://116.225.124.9:4022/rtp/239.45.1.71:5140
CCTV8,http://116.231.104.105:4022/rtp/239.45.1.71:5140
CCTV8,http://218.79.216.2:7088/rtp/239.45.1.71:5140
CCTV8,http://58.32.24.168:5140/rtp/239.45.1.71:5140
CCTV8,http://58.37.123.164:4022/rtp/239.45.1.71:5140
CCTV8,http://116.234.20.116:4022/rtp/239.45.1.71:5140
CCTV9,http://58.41.15.200:4022/rtp/239.45.3.4:5140
CCTV9,http://116.231.107.88:4022/rtp/239.45.3.4:5140
CCTV9,http://58.32.16.98:5140/rtp/239.45.3.4:5140
CCTV9,http://116.225.124.9:4022/rtp/239.45.3.4:5140
CCTV9,http://116.231.104.105:4022/rtp/239.45.3.4:5140
CCTV9,http://218.79.216.2:7088/rtp/239.45.3.4:5140
CCTV9,http://58.32.24.168:5140/rtp/239.45.3.4:5140
CCTV9,http://58.37.123.164:4022/rtp/239.45.3.4:5140
CCTV9,http://116.234.20.116:4022/rtp/239.45.3.4:5140
CCTV10,http://58.41.15.200:4022/rtp/239.45.3.8:5140
CCTV10,http://116.231.107.88:4022/rtp/239.45.3.8:5140
CCTV10,http://58.32.16.98:5140/rtp/239.45.3.8:5140
CCTV10,http://116.225.124.9:4022/rtp/239.45.3.8:5140
CCTV10,http://116.231.104.105:4022/rtp/239.45.3.8:5140
CCTV10,http://218.79.216.2:7088/rtp/239.45.3.8:5140
CCTV10,http://58.32.24.168:5140/rtp/239.45.3.8:5140
CCTV10,http://58.37.123.164:4022/rtp/239.45.3.8:5140
CCTV10,http://116.234.20.116:4022/rtp/239.45.3.8:5140
CCTV11,http://58.41.15.200:4022/rtp/239.45.0.18:5140
CCTV11,http://116.231.107.88:4022/rtp/239.45.0.18:5140
CCTV11,http://58.32.16.98:5140/rtp/239.45.0.18:5140
CCTV11,http://116.225.124.9:4022/rtp/239.45.0.18:5140
CCTV11,http://116.231.104.105:4022/rtp/239.45.0.18:5140
CCTV11,http://218.79.216.2:7088/rtp/239.45.0.18:5140
CCTV11,http://58.32.24.168:5140/rtp/239.45.0.18:5140
CCTV11,http://58.37.123.164:4022/rtp/239.45.0.18:5140
CCTV11,http://116.234.20.116:4022/rtp/239.45.0.18:5140
CCTV12,http://58.41.15.200:4022/rtp/239.45.3.124:5140
CCTV12,http://116.231.107.88:4022/rtp/239.45.3.124:5140
CCTV12,http://58.32.16.98:5140/rtp/239.45.3.124:5140
CCTV12,http://116.225.124.9:4022/rtp/239.45.3.124:5140
CCTV12,http://116.231.104.105:4022/rtp/239.45.3.124:5140
CCTV12,http://218.79.216.2:7088/rtp/239.45.3.124:5140
CCTV12,http://58.32.24.168:5140/rtp/239.45.3.124:5140
CCTV12,http://58.37.123.164:4022/rtp/239.45.3.124:5140
CCTV12,http://116.234.20.116:4022/rtp/239.45.3.124:5140
CCTV13,http://58.41.15.200:4022/rtp/239.45.0.19:5140
CCTV13,http://116.231.107.88:4022/rtp/239.45.0.19:5140
CCTV13,http://58.32.16.98:5140/rtp/239.45.0.19:5140
CCTV13,http://116.225.124.9:4022/rtp/239.45.0.19:5140
CCTV13,http://116.231.104.105:4022/rtp/239.45.0.19:5140
CCTV13,http://218.79.216.2:7088/rtp/239.45.0.19:5140
CCTV13,http://58.32.24.168:5140/rtp/239.45.0.19:5140
CCTV13,http://58.37.123.164:4022/rtp/239.45.0.19:5140
CCTV13,http://116.234.20.116:4022/rtp/239.45.0.19:5140
CCTV14,http://58.41.15.200:4022/rtp/239.45.3.125:5140
CCTV14,http://116.231.107.88:4022/rtp/239.45.3.125:5140
CCTV14,http://58.32.16.98:5140/rtp/239.45.3.125:5140
CCTV14,http://116.225.124.9:4022/rtp/239.45.3.125:5140
CCTV14,http://116.231.104.105:4022/rtp/239.45.3.125:5140
CCTV14,http://218.79.216.2:7088/rtp/239.45.3.125:5140
CCTV14,http://58.32.24.168:5140/rtp/239.45.3.125:5140
CCTV14,http://58.37.123.164:4022/rtp/239.45.3.125:5140
CCTV14,http://116.234.20.116:4022/rtp/239.45.3.125:5140
CCTV15,http://58.41.15.200:4022/rtp/239.45.3.126:5140
CCTV15,http://116.231.107.88:4022/rtp/239.45.3.126:5140
CCTV15,http://58.32.16.98:5140/rtp/239.45.3.126:5140
CCTV15,http://116.225.124.9:4022/rtp/239.45.3.126:5140
CCTV15,http://116.231.104.105:4022/rtp/239.45.3.126:5140
CCTV15,http://218.79.216.2:7088/rtp/239.45.3.126:5140
CCTV15,http://58.32.24.168:5140/rtp/239.45.3.126:5140
CCTV15,http://58.37.123.164:4022/rtp/239.45.3.126:5140
CCTV15,http://116.234.20.116:4022/rtp/239.45.3.126:5140
CCTV16,http://58.41.15.200:4022/rtp/239.45.0.10:5140
CCTV16,http://116.231.107.88:4022/rtp/239.45.0.10:5140
CCTV16,http://58.32.16.98:5140/rtp/239.45.0.10:5140
CCTV16,http://116.225.124.9:4022/rtp/239.45.0.10:5140
CCTV16,http://116.231.104.105:4022/rtp/239.45.0.10:5140
CCTV16,http://218.79.216.2:7088/rtp/239.45.0.10:5140
CCTV16,http://58.32.24.168:5140/rtp/239.45.0.10:5140
CCTV16,http://58.37.123.164:4022/rtp/239.45.0.10:5140
CCTV16,http://116.234.20.116:4022/rtp/239.45.0.10:5140
CCTV17,http://58.41.15.200:4022/rtp/239.45.3.251:5140
CCTV17,http://116.231.107.88:4022/rtp/239.45.3.251:5140
CCTV17,http://58.32.16.98:5140/rtp/239.45.3.251:5140
CCTV17,http://116.225.124.9:4022/rtp/239.45.3.251:5140
CCTV17,http://116.231.104.105:4022/rtp/239.45.3.251:5140
CCTV17,http://218.79.216.2:7088/rtp/239.45.3.251:5140
CCTV17,http://58.32.24.168:5140/rtp/239.45.3.251:5140
CCTV17,http://58.37.123.164:4022/rtp/239.45.3.251:5140
CCTV17,http://116.234.20.116:4022/rtp/239.45.3.251:5140

📺ipv4卫视,#genre#

北京卫视,http://gslbserv.itv.cmvideo.cn:80/6000000001000020451/1.m3u8?channel-id=wasusyt&Contentid=6000000001000020451&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
北京卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000021288/1.m3u8?channel-id=ystenlive&Contentid=1000000001000021288&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
北京卫视,http://gslbserv.itv.cmvideo.cn:80/5000000004000031556/1.m3u8?channel-id=bestzb&Contentid=5000000004000031556&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
北京卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000265027/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265027&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
北京卫视,http://gslbserv.itv.cmvideo.cn:80/5000000010000011502/1.m3u8?channel-id=bestzb&Contentid=5000000010000011502&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
北京卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000017156/1.m3u8?channel-id=ystenlive&Contentid=1000000001000017156&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
安徽卫视,http://gslbserv.itv.cmvideo.cn:80/6000000001000009954/1.m3u8?channel-id=wasusyt&Contentid=6000000001000009954&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
安徽卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000030159/1.m3u8?channel-id=ystenlive&Contentid=1000000001000030159&livemode=1&stbId=08B922EF6F6D435F84E9AAB071D246F6
